Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-10-05,7,1,LZ_WEST,LZEW,30.75
2024-10-05,7,2,LZ_WEST,LZEW,30.08
2024-10-05,7,3,LZ_WEST,LZEW,29.60
2024-10-05,7,4,LZ_WEST,LZEW,29
2024-10-05,8,1,LZ_WEST,LZEW,24.30
2024-10-05,8,2,LZ_WEST,LZEW,26.76
2024-10-05,8,3,LZ_WEST,LZEW,26.56
2024-10-05,8,4,LZ_WEST,LZEW,23.49
2024-10-05,9,1,LZ_WEST,LZEW,23.80
2024-10-05,9,2,LZ_WEST,LZEW,20.49
2024-10-05,9,3,LZ_WEST,LZEW,17.79
2024-10-05,9,4,LZ_WEST,LZEW,16.75
2024-10-05,10,1,LZ_WEST,LZEW,16.20
2024-10-05,10,2,LZ_WEST,LZEW,15.90
2024-10-05,10,3,LZ_WEST,LZEW,15.98
2024-10-05,10,4,LZ_WEST,LZEW,16.66
2024-10-05,11,1,LZ_WEST,LZEW,15.86
2024-10-05,11,2,LZ_WEST,LZEW,16.38
2024-10-05,11,3,LZ_WEST,LZEW,16.32
2024-10-05,11,4,LZ_WEST,LZEW,16.84
2024-10-05,12,1,LZ_WEST,LZEW,17.15
2024-10-05,12,2,LZ_WEST,LZEW,17.38
2024-10-05,12,3,LZ_WEST,LZEW,17.97
2024-10-05,12,4,LZ_WEST,LZEW,21.32
2024-10-05,13,1,LZ_WEST,LZEW,21.30
2024-10-05,13,2,LZ_WEST,LZEW,22.84
2024-10-05,13,3,LZ_WEST,LZEW,23.10
2024-10-05,13,4,LZ_WEST,LZEW,24.92
2024-10-05,14,1,LZ_WEST,LZEW,23.91
2024-10-05,14,2,LZ_WEST,LZEW,24.05
2024-10-05,14,3,LZ_WEST,LZEW,22.62
2024-10-05,14,4,LZ_WEST,LZEW,25.44
2024-10-05,15,1,LZ_WEST,LZEW,22.89
2024-10-05,15,2,LZ_WEST,LZEW,23.32
2024-10-05,15,3,LZ_WEST,LZEW,34.02
2024-10-05,15,4,LZ_WEST,LZEW,39.98
2024-10-05,16,1,LZ_WEST,LZEW,30.42
2024-10-05,16,2,LZ_WEST,LZEW,32.32
2024-10-05,16,3,LZ_WEST,LZEW,35.95
2024-10-05,16,4,LZ_WEST,LZEW,35.37
2024-10-05,17,1,LZ_WEST,LZEW,33.64
2024-10-05,17,2,LZ_WEST,LZEW,33.88
2024-10-05,17,3,LZ_WEST,LZEW,44.76
2024-10-05,17,4,LZ_WEST,LZEW,48.28
2024-10-05,18,1,LZ_WEST,LZEW,45.02
2024-10-05,18,2,LZ_WEST,LZEW,51.71
2024-10-05,18,3,LZ_WEST,LZEW,53.86
2024-10-05,18,4,LZ_WEST,LZEW,58.37
2024-10-05,19,1,LZ_WEST,LZEW,40.52
2024-10-05,19,2,LZ_WEST,LZEW,69.89
2024-10-05,19,3,LZ_WEST,LZEW,98.62
2024-10-05,19,4,LZ_WEST,LZEW,161.74
