Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-05-04,4,4,LZ_WEST,LZEW,3.43
2024-05-04,5,1,LZ_WEST,LZEW,3.93
2024-05-04,5,2,LZ_WEST,LZEW,4.34
2024-05-04,5,3,LZ_WEST,LZEW,5.52
2024-05-04,5,4,LZ_WEST,LZEW,7.51
2024-05-04,6,1,LZ_WEST,LZEW,6.36
2024-05-04,6,2,LZ_WEST,LZEW,7.27
2024-05-04,6,3,LZ_WEST,LZEW,7.68
2024-05-04,6,4,LZ_WEST,LZEW,8.93
2024-05-04,7,1,LZ_WEST,LZEW,9.95
2024-05-04,7,2,LZ_WEST,LZEW,10.63
2024-05-04,7,3,LZ_WEST,LZEW,11.09
2024-05-04,7,4,LZ_WEST,LZEW,10.48
2024-05-04,8,1,LZ_WEST,LZEW,12.67
2024-05-04,8,2,LZ_WEST,LZEW,12.27
2024-05-04,8,3,LZ_WEST,LZEW,10.86
2024-05-04,8,4,LZ_WEST,LZEW,10.92
2024-05-04,9,1,LZ_WEST,LZEW,11.11
2024-05-04,9,2,LZ_WEST,LZEW,10.14
2024-05-04,9,3,LZ_WEST,LZEW,10.26
2024-05-04,9,4,LZ_WEST,LZEW,11.21
2024-05-04,10,1,LZ_WEST,LZEW,14.11
2024-05-04,10,2,LZ_WEST,LZEW,13.11
2024-05-04,10,3,LZ_WEST,LZEW,11.09
2024-05-04,10,4,LZ_WEST,LZEW,8.70
2024-05-04,11,1,LZ_WEST,LZEW,9.76
2024-05-04,11,2,LZ_WEST,LZEW,8.98
2024-05-04,11,3,LZ_WEST,LZEW,9.53
2024-05-04,11,4,LZ_WEST,LZEW,8.88
2024-05-04,12,1,LZ_WEST,LZEW,10.83
2024-05-04,12,2,LZ_WEST,LZEW,10.31
2024-05-04,12,3,LZ_WEST,LZEW,10.79
2024-05-04,12,4,LZ_WEST,LZEW,11.78
2024-05-04,13,1,LZ_WEST,LZEW,10.42
2024-05-04,13,2,LZ_WEST,LZEW,10.09
2024-05-04,13,3,LZ_WEST,LZEW,10.10
2024-05-04,13,4,LZ_WEST,LZEW,10.77
2024-05-04,14,1,LZ_WEST,LZEW,11.24
2024-05-04,14,2,LZ_WEST,LZEW,10.98
2024-05-04,14,3,LZ_WEST,LZEW,10.39
2024-05-04,14,4,LZ_WEST,LZEW,10.15
2024-05-04,15,1,LZ_WEST,LZEW,11.05
2024-05-04,15,2,LZ_WEST,LZEW,12.59
2024-05-04,15,3,LZ_WEST,LZEW,14.26
2024-05-04,15,4,LZ_WEST,LZEW,13.22
2024-05-04,16,1,LZ_WEST,LZEW,15.01
2024-05-04,16,2,LZ_WEST,LZEW,17.88
2024-05-04,16,3,LZ_WEST,LZEW,18.49
2024-05-04,16,4,LZ_WEST,LZEW,18.94
2024-05-04,17,1,LZ_WEST,LZEW,16.44
2024-05-04,17,2,LZ_WEST,LZEW,15.17
2024-05-04,17,3,LZ_WEST,LZEW,15.92
2024-05-04,17,4,LZ_WEST,LZEW,16.64
2024-05-04,18,1,LZ_WEST,LZEW,16.63
2024-05-04,18,2,LZ_WEST,LZEW,30.88
2024-05-04,18,3,LZ_WEST,LZEW,17.11
2024-05-04,18,4,LZ_WEST,LZEW,20.35
2024-05-04,19,1,LZ_WEST,LZEW,25.80
2024-05-04,19,2,LZ_WEST,LZEW,12.11
2024-05-04,19,3,LZ_WEST,LZEW,15.78
2024-05-04,19,4,LZ_WEST,LZEW,14.60
2024-05-04,20,1,LZ_WEST,LZEW,19.42
2024-05-04,20,2,LZ_WEST,LZEW,31.84
2024-05-04,20,3,LZ_WEST,LZEW,35.92
2024-05-04,20,4,LZ_WEST,LZEW,51.49
2024-05-04,21,1,LZ_WEST,LZEW,23.21
2024-05-04,21,2,LZ_WEST,LZEW,27.39
2024-05-04,21,3,LZ_WEST,LZEW,41.54
2024-05-04,21,4,LZ_WEST,LZEW,31.80
2024-05-04,22,1,LZ_WEST,LZEW,19.93
2024-05-04,22,2,LZ_WEST,LZEW,21.02
2024-05-04,22,3,LZ_WEST,LZEW,30.40
2024-05-04,22,4,LZ_WEST,LZEW,27.08
2024-05-04,23,1,LZ_WEST,LZEW,20.37
2024-05-04,23,2,LZ_WEST,LZEW,16.30
2024-05-04,23,3,LZ_WEST,LZEW,15.80
2024-05-04,23,4,LZ_WEST,LZEW,17.56
2024-05-04,24,1,LZ_WEST,LZEW,16.11
2024-05-04,24,2,LZ_WEST,LZEW,15.81
2024-05-04,24,3,LZ_WEST,LZEW,14.07
2024-05-04,24,4,LZ_WEST,LZEW,12.14
2024-05-05,1,1,LZ_WEST,LZEW,12.03
2024-05-05,1,2,LZ_WEST,LZEW,14.60
2024-05-05,1,3,LZ_WEST,LZEW,16.25
2024-05-05,1,4,LZ_WEST,LZEW,15.93
2024-05-05,2,1,LZ_WEST,LZEW,17.84
2024-05-05,2,2,LZ_WEST,LZEW,16.38
2024-05-05,2,3,LZ_WEST,LZEW,16.88
2024-05-05,2,4,LZ_WEST,LZEW,15.89
2024-05-05,3,1,LZ_WEST,LZEW,17.73
2024-05-05,3,2,LZ_WEST,LZEW,18.45
2024-05-05,3,3,LZ_WEST,LZEW,19.45
2024-05-05,3,4,LZ_WEST,LZEW,25.17
2024-05-05,4,1,LZ_WEST,LZEW,33.64
2024-05-05,4,2,LZ_WEST,LZEW,32.07
2024-05-05,4,3,LZ_WEST,LZEW,30.72
2024-05-05,4,4,LZ_WEST,LZEW,30.55
2024-05-05,5,1,LZ_WEST,LZEW,46.21
2024-05-05,5,2,LZ_WEST,LZEW,72.13
2024-05-05,5,3,LZ_WEST,LZEW,59.63
2024-05-05,5,4,LZ_WEST,LZEW,46.47
2024-05-05,6,1,LZ_WEST,LZEW,48.90
2024-05-05,6,2,LZ_WEST,LZEW,50.78
