Delivery Date,Delivery Hour,Delivery Interval,Settlement Point Name,Settlement Point Type,Settlement Point Price
2024-09-03,2,3,LZ_WEST,LZEW,17.65
2024-09-03,2,4,LZ_WEST,LZEW,17.63
2024-09-03,3,1,LZ_WEST,LZEW,17.64
2024-09-03,3,2,LZ_WEST,LZEW,17.55
2024-09-03,3,3,LZ_WEST,LZEW,17.30
2024-09-03,3,4,LZ_WEST,LZEW,17.13
2024-09-03,4,1,LZ_WEST,LZEW,17.42
2024-09-03,4,2,LZ_WEST,LZEW,17.30
2024-09-03,4,3,LZ_WEST,LZEW,17.16
2024-09-03,4,4,LZ_WEST,LZEW,21.24
2024-09-03,5,1,LZ_WEST,LZEW,23.82
2024-09-03,5,2,LZ_WEST,LZEW,19.46
2024-09-03,5,3,LZ_WEST,LZEW,19.78
2024-09-03,5,4,LZ_WEST,LZEW,21.66
2024-09-03,6,1,LZ_WEST,LZEW,20
2024-09-03,6,2,LZ_WEST,LZEW,22.02
2024-09-03,6,3,LZ_WEST,LZEW,19.20
2024-09-03,6,4,LZ_WEST,LZEW,19.25
2024-09-03,7,1,LZ_WEST,LZEW,25.93
2024-09-03,7,2,LZ_WEST,LZEW,27.48
2024-09-03,7,3,LZ_WEST,LZEW,27.16
2024-09-03,7,4,LZ_WEST,LZEW,20.47
2024-09-03,8,1,LZ_WEST,LZEW,26.47
2024-09-03,8,2,LZ_WEST,LZEW,27.64
2024-09-03,8,3,LZ_WEST,LZEW,25.91
2024-09-03,8,4,LZ_WEST,LZEW,20.41
2024-09-03,9,1,LZ_WEST,LZEW,19.28
2024-09-03,9,2,LZ_WEST,LZEW,19.15
2024-09-03,9,3,LZ_WEST,LZEW,19
2024-09-03,9,4,LZ_WEST,LZEW,19.89
2024-09-03,10,1,LZ_WEST,LZEW,20.36
2024-09-03,10,2,LZ_WEST,LZEW,19.93
2024-09-03,10,3,LZ_WEST,LZEW,20.05
2024-09-03,10,4,LZ_WEST,LZEW,19.91
2024-09-03,11,1,LZ_WEST,LZEW,19.54
2024-09-03,11,2,LZ_WEST,LZEW,19.66
2024-09-03,11,3,LZ_WEST,LZEW,19.39
2024-09-03,11,4,LZ_WEST,LZEW,19.98
2024-09-03,12,1,LZ_WEST,LZEW,20.44
2024-09-03,12,2,LZ_WEST,LZEW,19.25
2024-09-03,12,3,LZ_WEST,LZEW,18.90
2024-09-03,12,4,LZ_WEST,LZEW,20.05
2024-09-03,13,1,LZ_WEST,LZEW,19.88
2024-09-03,13,2,LZ_WEST,LZEW,20.33
2024-09-03,13,3,LZ_WEST,LZEW,19.22
2024-09-03,13,4,LZ_WEST,LZEW,18.92
2024-09-03,14,1,LZ_WEST,LZEW,19.59
2024-09-03,14,2,LZ_WEST,LZEW,19.67
2024-09-03,14,3,LZ_WEST,LZEW,19.83
2024-09-03,14,4,LZ_WEST,LZEW,19.41
2024-09-03,15,1,LZ_WEST,LZEW,19.27
2024-09-03,15,2,LZ_WEST,LZEW,19.81
2024-09-03,15,3,LZ_WEST,LZEW,20.73
2024-09-03,15,4,LZ_WEST,LZEW,21.15
2024-09-03,16,1,LZ_WEST,LZEW,21.39
2024-09-03,16,2,LZ_WEST,LZEW,22.35
2024-09-03,16,3,LZ_WEST,LZEW,22.94
2024-09-03,16,4,LZ_WEST,LZEW,23.66
2024-09-03,17,1,LZ_WEST,LZEW,22.23
2024-09-03,17,2,LZ_WEST,LZEW,22.34
2024-09-03,17,3,LZ_WEST,LZEW,23.51
2024-09-03,17,4,LZ_WEST,LZEW,22.54
2024-09-03,18,1,LZ_WEST,LZEW,20.92
2024-09-03,18,2,LZ_WEST,LZEW,22.34
2024-09-03,18,3,LZ_WEST,LZEW,22.59
2024-09-03,18,4,LZ_WEST,LZEW,27.62
2024-09-03,19,1,LZ_WEST,LZEW,23.56
2024-09-03,19,2,LZ_WEST,LZEW,23.69
2024-09-03,19,3,LZ_WEST,LZEW,23.13
2024-09-03,19,4,LZ_WEST,LZEW,24.64
2024-09-03,20,1,LZ_WEST,LZEW,22.43
2024-09-03,20,2,LZ_WEST,LZEW,23.77
2024-09-03,20,3,LZ_WEST,LZEW,34.64
2024-09-03,20,4,LZ_WEST,LZEW,38.14
2024-09-03,21,1,LZ_WEST,LZEW,31.33
2024-09-03,21,2,LZ_WEST,LZEW,31.40
2024-09-03,21,3,LZ_WEST,LZEW,36.71
2024-09-03,21,4,LZ_WEST,LZEW,32.92
2024-09-03,22,1,LZ_WEST,LZEW,33.18
2024-09-03,22,2,LZ_WEST,LZEW,33.28
2024-09-03,22,3,LZ_WEST,LZEW,31.78
2024-09-03,22,4,LZ_WEST,LZEW,32.55
2024-09-03,23,1,LZ_WEST,LZEW,40.60
2024-09-03,23,2,LZ_WEST,LZEW,43.20
2024-09-03,23,3,LZ_WEST,LZEW,40.83
2024-09-03,23,4,LZ_WEST,LZEW,37.01
2024-09-03,24,1,LZ_WEST,LZEW,35.05
2024-09-03,24,2,LZ_WEST,LZEW,36.09
2024-09-03,24,3,LZ_WEST,LZEW,36.06
2024-09-03,24,4,LZ_WEST,LZEW,33.65
2024-09-04,1,1,LZ_WEST,LZEW,26.40
2024-09-04,1,2,LZ_WEST,LZEW,27.67
2024-09-04,1,3,LZ_WEST,LZEW,28.49
2024-09-04,1,4,LZ_WEST,LZEW,29.96
2024-09-04,2,1,LZ_WEST,LZEW,30.45
2024-09-04,2,2,LZ_WEST,LZEW,32
2024-09-04,2,3,LZ_WEST,LZEW,32.07
2024-09-04,2,4,LZ_WEST,LZEW,33.65
2024-09-04,3,1,LZ_WEST,LZEW,33.80
2024-09-04,3,2,LZ_WEST,LZEW,31.51
2024-09-04,3,3,LZ_WEST,LZEW,41.24
2024-09-04,3,4,LZ_WEST,LZEW,43.39
2024-09-04,4,1,LZ_WEST,LZEW,34.28
2024-09-04,4,2,LZ_WEST,LZEW,45.80
2024-09-04,4,3,LZ_WEST,LZEW,41.73
2024-09-04,4,4,LZ_WEST,LZEW,44.03
2024-09-04,5,1,LZ_WEST,LZEW,37.74
2024-09-04,5,2,LZ_WEST,LZEW,50.59
2024-09-04,5,3,LZ_WEST,LZEW,38.51
2024-09-04,5,4,LZ_WEST,LZEW,40.58
2024-09-04,6,1,LZ_WEST,LZEW,54.10
2024-09-04,6,2,LZ_WEST,LZEW,42.03
2024-09-04,6,3,LZ_WEST,LZEW,48.76
2024-09-04,6,4,LZ_WEST,LZEW,49.56
2024-09-04,7,1,LZ_WEST,LZEW,44.55
2024-09-04,7,2,LZ_WEST,LZEW,43.23
2024-09-04,7,3,LZ_WEST,LZEW,48.84
2024-09-04,7,4,LZ_WEST,LZEW,44.47
2024-09-04,8,1,LZ_WEST,LZEW,50.59
2024-09-04,8,2,LZ_WEST,LZEW,45.13
2024-09-04,8,3,LZ_WEST,LZEW,40.03
2024-09-04,8,4,LZ_WEST,LZEW,62.40
2024-09-04,9,1,LZ_WEST,LZEW,40.08
2024-09-04,9,2,LZ_WEST,LZEW,52.81
2024-09-04,9,3,LZ_WEST,LZEW,65.02
2024-09-04,9,4,LZ_WEST,LZEW,29.65
2024-09-04,10,1,LZ_WEST,LZEW,35.79
